Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Kjønn (product.metafields.custom.kj_nn),Kursholder (product.metafields.custom.kursholder),Kurstype (product.metafields.custom.kurstype),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Aldersgruppe (product.metafields.shopify.age-group),Klubb undersett (product.metafields.shopify.club-subset),Klubbtype (product.metafields.shopify.club-type),Farge (product.metafields.shopify.color-pattern),Golfballtype (product.metafields.shopify.golf-ball-type),Håndside (product.metafields.shopify.hand-side),Materiale (product.metafields.shopify.material),Skofunksjoner (product.metafields.shopify.shoe-features),Skostørrelse (product.metafields.shopify.shoe-size),Målkjønn (product.metafields.shopify.target-gender),Komplimentære produkter (product.metafields.shopify--discovery--product_recommendation.complementary_products),Relaterte produkter (product.metafields.shopify--discovery--product_recommendation.related_products),Innstillinger for relaterte produkter (product.metafields.shopify--discovery--product_recommendation.related_products_display),Søk i produktboostinger (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
titleist-vokey-wedge-sm8,Titleist Vokey Wedge SM8,"<p class=""section-label text-red"" data-mce-fragment=""1"">OPTIMAL SHOT VERSATILITY</p>
<h2 class=""ext-h1"" data-mce-fragment=""1"">SM8 LOFT, BOUNCE &amp; GRIND OPTIONS</h2>
<p data-mce-fragment=""1""><span class=""TextRun SCXW159850319 BCX0"" data-contrast=""none"" data-mce-fragment=""1""><span class=""NormalTextRun SCXW159850319 BCX0"" data-mce-fragment=""1"">Vokey SM8 wedges feature the most complete lineup of loft, bounce, and grind combinations.<span data-mce-fragment=""1""> </span></span></span><span class=""TextRun SCXW159850319 BCX0"" data-contrast=""none"" data-mce-fragment=""1""><span class=""SpellingError SCXW159850319 BCX0"" data-mce-fragment=""1"">Vokey</span></span><span class=""TextRun SCXW159850319 BCX0"" data-contrast=""none"" data-mce-fragment=""1""><span class=""NormalTextRun SCXW159850319 BCX0"" data-mce-fragment=""1""><span data-mce-fragment=""1""> </span>wedges are labeled with loft first, followed by effective bounce and grind. All SM8 wedges are available in both right hand and left hand and all finishes.</span></span><span class=""EOP SCXW159850319 BCX0"" data-ccp-props='{""134233279"":true,""201341983"":0,""335559739"":0,""335559740"":240}' data-mce-fragment=""1""> </span></p>",Titleist,Uncategorized,Utstyr,Golfkøller,true,Varianter,60 grader 14K Graphite,,,,,,,,"",0.0,shopify,deny,manual,1499.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0680/4255/5650/files/sm8_tc_wedge_ext1.600x600.jpg?v=1710924103,1,"",false,,,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
titleist-vokey-wedge-sm8,,,,,,,,,56 grader 14F Graphite,,,,,,,,"",0.0,shopify,deny,manual,1499.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
titleist-vokey-wedge-sm9,Titleist Vokey Wedge SM9,"<p class=""section-label text-red"" data-mce-fragment=""1"">OPTIMAL SHOT VERSATILITY</p>
<h2 class=""ext-h1"" data-mce-fragment=""1"">SM9 LOFT, BOUNCE &amp; GRIND OPTIONS</h2>
<p data-mce-fragment=""1""><span class=""TextRun SCXW159850319 BCX0"" data-contrast=""none"" data-mce-fragment=""1""><span class=""NormalTextRun SCXW159850319 BCX0"" data-mce-fragment=""1"">Vokey SM9 wedges feature the most complete lineup of loft, bounce, and grind combinations.<span data-mce-fragment=""1""> </span></span></span><span class=""TextRun SCXW159850319 BCX0"" data-contrast=""none"" data-mce-fragment=""1""><span class=""SpellingError SCXW159850319 BCX0"" data-mce-fragment=""1"">Vokey</span></span><span class=""TextRun SCXW159850319 BCX0"" data-contrast=""none"" data-mce-fragment=""1""><span class=""NormalTextRun SCXW159850319 BCX0"" data-mce-fragment=""1""><span data-mce-fragment=""1""> </span>wedges are labeled with loft first, followed by effective bounce and grind. All SM9 wedges are available in both right hand and left hand and all finishes.</span></span><span class=""EOP SCXW159850319 BCX0"" data-ccp-props='{""134233279"":true,""201341983"":0,""335559739"":0,""335559740"":240}' data-mce-fragment=""1""> </span></p>",Titleist,Uncategorized,Utstyr,Golfkøller,true,Varianter,50 grader 12 F Graphite,,,,,,,,"",0.0,shopify,deny,manual,1499.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0680/4255/5650/files/sm9-section3-grinds-1.jpg?v=1710843215,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
titleist-vokey-wedge-sm9,,,,,,,,,60 grader 14 K Graphite,,,,,,,,"",0.0,shopify,deny,manual,1499.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
titleist-vokey-wedge-sm10,Titleist Vokey Wedge SM10 stål eller graphite,"<div class=""m-section-header"">
<h3 class=""ql-block"" data-block-id=""block-03874054-3279-4a22-99a8-7a78798d052d"">KAMPANJE</h3>
<div class=""ql-block"" data-block-id=""block-03874054-3279-4a22-99a8-7a78798d052d"">1stk = 1899/stk</div>
<div class=""ql-block"" data-block-id=""block-5add2ce8-1c01-4f7e-b49d-b3e6ed5e9d28"">2stk = 1799/stk</div>
<div class=""ql-block"" data-block-id=""block-56465c96-08fa-4b85-a72d-fc08f4f42a1d"">3stk = 1699/stk</div>
<div class=""ql-block"" data-block-id=""block-56465c96-08fa-4b85-a72d-fc08f4f42a1d""></div>
<div class=""ql-block"" data-block-id=""block-56465c96-08fa-4b85-a72d-fc08f4f42a1d"">Om produktet:</div>
<div class=""ql-block"" data-block-id=""block-56465c96-08fa-4b85-a72d-fc08f4f42a1d""></div>
<p class=""section-label"">VOKEY DESIGN® SM10 WEDGES</p>
<p class=""ext-h1""><a href=""https://www.titleist.com/locator?searchtype=fit"">SHARPEN YOUR SHORT GAME</a></p>
</div>
<p>Adding Vokey Design SM10 Wedges to your bag opens a world of scoring opportunities. Between the crisp contact, optimal flighting, incredible spin – and those magical Bob Vokey grinds – they give you everything you need to grow your short game skill. From the simple to the sensational, SM10 are made to make great shots happen.</p>",Titleist,Uncategorized,Utstyr,Golfkøller,true,Varianter,Graphite,,Hånd,Høyre,,Loft,46.10 F,,,0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/SM10wedge.jpg?v=1712930597,1,"",false,,,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/SM10wedge.jpg?v=1712930597,kg,,,active
titleist-vokey-wedge-sm10,,,,,,,,,Graphite,,,Høyre,,,48.10 F,,"",0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0680/4255/5650/files/852C_01.jpg?v=1721304543,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/SM10wedge.jpg?v=1712930597,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Graphite,,,Høyre,,,50.08 F,,"",0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/SM10wedge.jpg?v=1712930597,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Graphite,,,Høyre,,,50.12 F,,"",0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/SM10wedge.jpg?v=1712930597,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Graphite,,,Høyre,,,52.08 F,,"",0.0,shopify,continue,manual,1999.00,2399.00,true,true,,,,,'196665575998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/SM10wedge.jpg?v=1712930597,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Graphite,,,Høyre,,,52.12 F,,"",0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/SM10wedge.jpg?v=1712930597,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Graphite,,,Høyre,,,54.08 M,,"",0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/SM10wedge.jpg?v=1712930597,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Graphite,,,Høyre,,,54.10 S,,"",0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/SM10wedge.jpg?v=1712930597,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Graphite,,,Høyre,,,54.12 D,,"",0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/SM10wedge.jpg?v=1712930597,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Graphite,,,Høyre,,,54.14 F,,"",0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/SM10wedge.jpg?v=1712930597,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Graphite,,,Høyre,,,56.08 M,,"",0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/SM10wedge.jpg?v=1712930597,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Graphite,,,Høyre,,,56.10 S,,"",0.0,shopify,continue,manual,1999.00,2399.00,true,true,,,,,'196665576049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/SM10wedge.jpg?v=1712930597,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Graphite,,,Høyre,,,56.12 D,,"",0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/SM10wedge.jpg?v=1712930597,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Graphite,,,Høyre,,,56.14 F,,"",0.0,shopify,continue,manual,1899.00,2200.00,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/SM10wedge.jpg?v=1712930597,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Graphite,,,Høyre,,,58.04 T,,"",0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/SM10wedge.jpg?v=1712930597,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Graphite,,,Høyre,,,58.08 M,,"",0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/SM10wedge.jpg?v=1712930597,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Graphite,,,Høyre,,,58.10 S,,"",0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/SM10wedge.jpg?v=1712930597,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Graphite,,,Høyre,,,58.12 D,,"",0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/SM10wedge.jpg?v=1712930597,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Graphite,,,Høyre,,,58.14 K,,"",0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/SM10wedge.jpg?v=1712930597,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Graphite,,,Høyre,,,60.04 T,,"",0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/SM10wedge.jpg?v=1712930597,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Graphite,,,Høyre,,,60.08 M,,"",0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/SM10wedge.jpg?v=1712930597,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Graphite,,,Høyre,,,60.10 S,,"",0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/SM10wedge.jpg?v=1712930597,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Graphite,,,Høyre,,,60.12 D,,"",0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/SM10wedge.jpg?v=1712930597,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Graphite,,,Høyre,,,60.14 K,,"",0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/SM10wedge.jpg?v=1712930597,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Graphite,,,Høyre,,,62.08 M,,"",0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/SM10wedge.jpg?v=1712930597,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Graphite,,,Venstre,,,46.10 F,,"",0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/SM10wedge.jpg?v=1712930597,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Graphite,,,Venstre,,,48.10 F,,"",0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/SM10wedge.jpg?v=1712930597,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Graphite,,,Venstre,,,50.08 F,,"",0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/SM10wedge.jpg?v=1712930597,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Graphite,,,Venstre,,,50.12 F,,"",0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/SM10wedge.jpg?v=1712930597,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Graphite,,,Venstre,,,52.08 F,,"",0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/SM10wedge.jpg?v=1712930597,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Graphite,,,Venstre,,,52.12 F,,"",0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/SM10wedge.jpg?v=1712930597,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Graphite,,,Venstre,,,54.08 M,,"",0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/SM10wedge.jpg?v=1712930597,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Graphite,,,Venstre,,,54.10 S,,"",0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/SM10wedge.jpg?v=1712930597,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Graphite,,,Venstre,,,54.12 D,,"",0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/SM10wedge.jpg?v=1712930597,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Graphite,,,Venstre,,,54.14 F,,"",0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/SM10wedge.jpg?v=1712930597,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Graphite,,,Venstre,,,56.08 M,,"",0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/SM10wedge.jpg?v=1712930597,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Graphite,,,Venstre,,,56.10 S,,"",0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/SM10wedge.jpg?v=1712930597,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Graphite,,,Venstre,,,56.12 D,,"",0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/SM10wedge.jpg?v=1712930597,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Graphite,,,Venstre,,,56.14 F,,"",0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/SM10wedge.jpg?v=1712930597,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Graphite,,,Venstre,,,58.04 T,,"",0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/SM10wedge.jpg?v=1712930597,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Graphite,,,Venstre,,,58.08 M,,"",0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/SM10wedge.jpg?v=1712930597,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Graphite,,,Venstre,,,58.10 S,,"",0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/SM10wedge.jpg?v=1712930597,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Graphite,,,Venstre,,,58.12 D,,"",0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/SM10wedge.jpg?v=1712930597,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Graphite,,,Venstre,,,58.14 K,,"",0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/SM10wedge.jpg?v=1712930597,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Graphite,,,Venstre,,,60.04 T,,"",0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/SM10wedge.jpg?v=1712930597,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Graphite,,,Venstre,,,60.08 M,,"",0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/SM10wedge.jpg?v=1712930597,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Graphite,,,Venstre,,,60.10 S,,"",0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/SM10wedge.jpg?v=1712930597,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Graphite,,,Venstre,,,60.12 D,,"",0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/SM10wedge.jpg?v=1712930597,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Graphite,,,Venstre,,,60.14 K,,"",0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/SM10wedge.jpg?v=1712930597,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Graphite,,,Venstre,,,62.08 M,,"",0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/SM10wedge.jpg?v=1712930597,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Stål,,,Høyre,,,46.10 F,,"",0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/852C_01.jpg?v=1721304543,kg,,1300.00,
titleist-vokey-wedge-sm10,,,,,,,,,Stål,,,Høyre,,,48.10 F,,"",0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/852C_01.jpg?v=1721304543,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Stål,,,Høyre,,,50.08 F,,"",0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/852C_01.jpg?v=1721304543,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Stål,,,Høyre,,,50.12 F,,"",0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,'196665516557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/852C_01.jpg?v=1721304543,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Stål,,,Høyre,,,52.08 F,,"",0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,'196665516571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/852C_01.jpg?v=1721304543,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Stål,,,Høyre,,,52.12 F,,"",0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,'196665516595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/852C_01.jpg?v=1721304543,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Stål,,,Høyre,,,54.08 M,,"",0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/852C_01.jpg?v=1721304543,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Stål,,,Høyre,,,54.10 S,,"",0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,'196665516793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/852C_01.jpg?v=1721304543,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Stål,,,Høyre,,,54.12 D,,"",0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,'196665516410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/852C_01.jpg?v=1721304543,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Stål,,,Høyre,,,54.14 F,,"",0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,'196665516618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/852C_01.jpg?v=1721304543,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Stål,,,Høyre,,,56.08 M,,"",0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,'196665516717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/852C_01.jpg?v=1721304543,kg,,,
